user_id,username,email,phone,location,preferred_fuel,preferred_category,loyalty_tier,total_spent,join_date,last_login
1194,jeremy64,dcastillo@example.com,001-797-824-8996x3089,Chicago,Gas,Sports,Gold,9473.71,2022-12-28,2025-10-15 13:28:51.630575
1195,gregory06,contrerasjoe@example.com,372-413-7340x191,Seattle,Diesel,Truck,Bronze,2750.93,2024-04-09,2025-10-30 00:26:54.590332
1196,michael54,kelly41@example.org,001-264-736-1417x1159,Phoenix,Diesel,Sedan,Gold,7194.42,2023-12-13,2025-10-28 18:44:42.270017
1197,barrontimothy,michele95@example.com,897-700-0816x6765,Phoenix,Gas,Sports,Platinum,9218.07,2023-11-03,2025-10-22 15:25:47.307096
1198,dianasmith,hjames@example.org,903-486-9237x516,Chicago,Hybrid,SUV,Bronze,8919.9,2023-06-26,2025-10-12 00:03:57.651635
1199,sharon00,robert31@example.org,320-848-5006,New York,Electric,SUV,Gold,3844.2,2023-04-15,2025-10-03 08:59:33.646081
1200,jacquelinecarroll,martinezmichelle@example.org,+1-434-765-0145x0100,Chicago,Electric,Sports,Platinum,6856.32,2024-06-08,2025-10-02 17:23:52.655142
1201,lynnbrenda,wmendoza@example.org,8149638116,New York,Diesel,Truck,Silver,8414.23,2023-02-06,2025-10-29 10:20:33.880347
1202,richard87,stevenbarnes@example.com,950-985-2088x04437,Dallas,Gas,SUV,Silver,7936.28,2023-08-29,2025-10-28 05:48:44.971977
1203,bwolfe,travispaula@example.com,001-545-808-9962x66672,Boston,Electric,Truck,Bronze,6383.87,2025-07-16,2025-10-19 11:16:54.641906
1204,lambmichael,karen19@example.net,5095946852,Chicago,Hybrid,SUV,Platinum,8431.41,2024-04-21,2025-10-29 15:12:54.402846
1205,shannonespinoza,ethompson@example.org,001-656-276-6703,Dallas,Electric,Sports,Silver,3638.97,2025-05-10,2025-10-08 09:49:04.723462
1206,ericanguyen,hfoster@example.org,225-669-5103x61171,Atlanta,Gas,SUV,Silver,3522.11,2024-03-22,2025-10-03 21:51:53.041222
1207,mayshelby,elizabeth64@example.org,480-379-6175x8611,Denver,Gas,Sports,Bronze,458.79,2023-03-07,2025-10-07 13:33:52.471923
1208,robert84,kimberly31@example.net,001-270-604-5131x653,Phoenix,Gas,Sedan,Platinum,2062.39,2025-03-22,2025-10-08 07:40:16.776169
1209,james63,danaedwards@example.com,980.606.5345x8210,Miami,Diesel,Sedan,Silver,1883.6,2024-10-20,2025-10-10 01:05:09.589673
1210,haleyreynolds,markguerrero@example.net,622-759-8168x6158,Seattle,Gas,Sports,Platinum,7809.67,2025-07-30,2025-10-25 13:58:34.230830
1211,littlebrett,kyledavis@example.net,001-323-933-8697x66405,Phoenix,Hybrid,Sports,Bronze,2002.68,2024-08-14,2025-10-15 12:27:43.545578
1212,michaeljones,richard64@example.org,843.634.8485x255,Denver,Diesel,SUV,Bronze,9312.79,2023-12-23,2025-10-22 00:09:05.066106
1213,ramseywilliam,william20@example.org,(982)339-5097x3640,New York,Hybrid,Truck,Bronze,2022.24,2023-07-15,2025-10-18 10:15:45.488249
1214,shannonchristopher,tmorgan@example.com,9845778028,Miami,Gas,Truck,Gold,2997.77,2025-01-31,2025-10-13 14:49:43.465001
1215,davidmoon,robertmurphy@example.com,(608)969-0860x662,Chicago,Hybrid,Sedan,Bronze,3398.38,2023-03-22,2025-10-11 17:49:21.726610
1216,ortizalexis,davidolsen@example.org,+1-915-811-4866x034,Phoenix,Hybrid,Truck,Bronze,2928.74,2023-04-24,2025-10-19 02:19:23.218727
1217,mollyhernandez,sydney13@example.org,997-392-7962x78775,New York,Hybrid,SUV,Silver,7653.26,2024-03-02,2025-10-01 04:17:50.558932
1218,tommyturner,millerdenise@example.net,792-770-8762x72689,Denver,Electric,Truck,Bronze,6663.91,2023-01-12,2025-10-26 14:34:23.678581
1219,karenfigueroa,englishdavid@example.org,001-377-449-9862x07839,Los Angeles,Gas,Sports,Bronze,3148.66,2025-10-28,2025-10-29 00:13:22.988881
1220,greenfrederick,angela74@example.org,+1-382-394-1830,Phoenix,Gas,Sedan,Silver,1495.02,2022-11-28,2025-10-10 04:56:33.348800
1221,bartlettdanielle,castrojessica@example.org,(334)444-0868x10805,Phoenix,Electric,SUV,Bronze,1597.41,2024-03-14,2025-10-20 09:12:04.670296
1222,wallerkimberly,thompsonjudy@example.com,001-261-522-7402,Chicago,Diesel,SUV,Gold,2142.13,2025-05-25,2025-10-25 03:03:12.986647
1223,ahodges,garciachristina@example.org,(576)669-5683x53541,Dallas,Hybrid,Truck,Bronze,176.89,2023-04-13,2025-10-16 12:14:00.450830
1224,sreyes,wlittle@example.com,(466)417-0333,New York,Electric,Sports,Bronze,7627.09,2023-09-14,2025-10-07 19:49:57.250953
1225,robert10,donaldhatfield@example.org,(235)472-1800x34100,Seattle,Diesel,Truck,Silver,3075.21,2024-05-04,2025-10-30 18:16:14.786087
1226,gravestimothy,steve94@example.com,+1-248-387-7022x470,Phoenix,Electric,Sedan,Gold,7053.89,2024-12-14,2025-10-07 09:48:17.571675
1227,hoopertimothy,stacyrhodes@example.org,(264)793-6506,Los Angeles,Electric,Truck,Platinum,9719.6,2025-08-11,2025-10-29 18:55:04.615554
1228,fwilliams,curtis23@example.org,532.806.9289,Miami,Gas,Sports,Silver,3838.79,2023-01-20,2025-10-04 04:09:48.488641
1229,pamelawhite,brookskevin@example.com,(436)782-0388x3079,Miami,Gas,Sedan,Gold,9993.33,2024-10-26,2025-10-12 01:09:01.752543
1230,juliebenson,zkemp@example.net,551-503-0108,Miami,Diesel,Sports,Silver,9546.89,2024-05-02,2025-10-07 11:54:05.062586
1231,buckjoseph,kelly82@example.com,651-695-9284x343,Atlanta,Electric,Sports,Bronze,6865.0,2024-08-07,2025-10-04 02:28:10.075888
1232,harrislori,joncunningham@example.org,001-683-745-5278x1265,Miami,Electric,Sedan,Bronze,3452.32,2024-01-18,2025-10-29 09:07:32.477148
1233,fgreen,gilljeremy@example.net,665.220.5359x155,Los Angeles,Hybrid,Sports,Bronze,3210.04,2024-10-26,2025-10-14 05:33:49.674143
1234,bushcarolyn,kimwhite@example.com,299-818-7366,Los Angeles,Gas,Truck,Silver,65.64,2025-03-28,2025-10-25 04:19:33.517710
1235,hannahhawkins,ubryant@example.org,512.979.1374x277,Los Angeles,Hybrid,SUV,Silver,7435.0,2024-01-05,2025-10-02 07:40:12.485579
1236,greenbrandon,mariathompson@example.com,709.815.3242,Seattle,Diesel,Sports,Bronze,3994.48,2023-07-31,2025-10-29 02:00:20.461482
1237,katherinecook,bcampos@example.net,001-813-406-8703,Denver,Hybrid,SUV,Gold,9329.53,2025-07-26,2025-10-03 16:01:15.208500
1238,sharris,jessicahayes@example.net,323.838.9782x69534,Denver,Electric,Sports,Silver,9582.95,2023-10-06,2025-10-04 14:47:30.581766
1239,alexisgarcia,emoran@example.net,928-746-9309x92386,Chicago,Gas,Sports,Platinum,5987.45,2024-04-05,2025-10-26 01:35:42.028638
1240,raymondannette,watkinsjonathan@example.net,(522)859-5520,New York,Diesel,SUV,Silver,9403.59,2024-01-18,2025-10-19 14:46:58.107641
1241,josephhenderson,jsilva@example.net,297-590-4583x5940,Dallas,Diesel,Sedan,Platinum,9375.15,2024-05-17,2025-10-27 23:38:49.250355
1242,oliviabean,jriley@example.com,988.707.5544x93681,Los Angeles,Gas,SUV,Silver,8228.29,2024-05-09,2025-10-05 03:19:09.328506
1243,lwood,robert84@example.net,368.459.3074x5202,Boston,Gas,Sports,Silver,9599.22,2024-12-13,2025-10-02 20:09:48.759511
1244,kaylamedina,mirandataylor@example.net,001-776-498-4527x472,Seattle,Diesel,Truck,Silver,4386.59,2024-05-13,2025-10-10 20:42:13.148690
1245,phillipsjake,xmartin@example.org,942.355.1280,Seattle,Electric,Sedan,Silver,6580.35,2023-01-09,2025-10-19 16:34:29.134594
1246,ryanterry,michelleowens@example.com,001-335-749-3416x576,Los Angeles,Gas,Truck,Silver,8121.98,2024-04-26,2025-10-28 07:14:57.135917
1247,jennamiller,klewis@example.com,+1-418-403-2862x11694,Denver,Hybrid,Sedan,Gold,72.43,2023-06-09,2025-10-02 16:49:09.616414
1248,gcrawford,davidwalker@example.net,240.216.1236x18927,Miami,Hybrid,SUV,Gold,6710.74,2023-08-10,2025-10-11 03:46:59.902677
1249,pharrell,jeremyalexander@example.net,741.640.2864,Phoenix,Hybrid,Sports,Silver,7507.11,2023-11-10,2025-10-22 02:10:18.751771
1250,ncopeland,geoffreywilson@example.net,963-628-0166,Boston,Hybrid,SUV,Platinum,4880.11,2023-08-18,2025-10-19 03:14:37.618364
1251,john94,ricewilliam@example.org,416.228.7292,Chicago,Diesel,Sedan,Gold,7998.39,2025-08-14,2025-10-18 23:07:48.756728
1252,kathryn17,brett82@example.org,+1-329-410-2498x65216,Dallas,Diesel,Sports,Bronze,8389.19,2024-02-29,2025-10-17 01:55:54.291925
1253,hernandezchristopher,samantha63@example.org,(223)783-1077x526,Boston,Hybrid,Truck,Bronze,9562.26,2023-06-18,2025-10-27 22:26:28.009058
1254,floresalan,khenry@example.org,966.582.6431,New York,Gas,SUV,Bronze,8089.16,2025-09-15,2025-10-13 13:59:13.208788
1255,jennifer68,monroealyssa@example.net,790-706-3881x112,Dallas,Electric,SUV,Platinum,2781.7,2024-02-21,2025-10-01 16:56:55.087048
1256,ashleelivingston,josephquinn@example.org,001-986-285-4432x2989,New York,Electric,SUV,Silver,7752.3,2025-08-10,2025-10-27 02:56:19.555752
1257,williamschase,warnerthomas@example.org,7627664218,Miami,Electric,SUV,Gold,4506.3,2025-03-17,2025-10-08 06:02:20.821887
1258,angellester,david74@example.org,240-458-2116x794,Atlanta,Gas,Sports,Silver,2162.64,2025-02-13,2025-10-14 02:02:07.765454
1259,jamescoleman,pgarcia@example.org,8778709904,New York,Electric,Sedan,Bronze,9353.7,2025-03-23,2025-10-21 01:03:40.305864
1260,apeterson,freemanjohn@example.org,307.397.6366,New York,Diesel,Truck,Platinum,3379.31,2023-03-19,2025-10-30 10:28:56.998964
1261,robertward,scottrichard@example.net,001-379-420-7564x664,Chicago,Hybrid,SUV,Silver,3067.76,2023-09-06,2025-10-04 14:19:43.367534
1262,timothy59,deckerbrenda@example.net,833.773.9688x8650,Boston,Gas,SUV,Gold,2794.47,2025-09-22,2025-10-18 04:07:52.601551
1263,angelica26,ucobb@example.net,+1-314-656-6229x186,Chicago,Gas,Sedan,Silver,904.47,2023-04-06,2025-10-27 20:45:48.786660
1264,christopher22,jrice@example.com,001-317-213-2179x329,Boston,Hybrid,Sedan,Silver,123.12,2024-12-23,2025-10-13 11:38:06.111051
1265,afarrell,kayla86@example.org,+1-625-259-7646,Phoenix,Hybrid,SUV,Silver,499.81,2023-09-11,2025-10-01 00:55:30.685271
1266,shepherdmathew,alexander12@example.net,8928652117,Miami,Electric,SUV,Bronze,4107.08,2022-12-01,2025-10-01 15:38:07.032873
1267,kayla01,xduncan@example.org,608.974.8670x140,Chicago,Gas,SUV,Silver,6217.32,2022-12-16,2025-10-27 05:03:13.322262
1268,ronald32,josephclark@example.com,+1-788-838-1230x392,New York,Electric,SUV,Gold,3095.92,2022-12-24,2025-10-10 02:25:27.577773
1269,davidhamilton,sdiaz@example.net,2772040446,Dallas,Diesel,Sports,Gold,216.76,2025-04-22,2025-10-19 16:47:56.577088
1270,meyerjennifer,zrice@example.org,(238)533-2066x039,Atlanta,Diesel,Sedan,Bronze,2063.22,2023-12-04,2025-10-24 19:30:41.778293
1271,murphynicholas,tylerchen@example.com,252-542-2677x49502,Atlanta,Gas,Sports,Bronze,7137.49,2024-08-10,2025-10-05 07:31:24.179944
1272,carrillogregory,walkerpeter@example.org,001-756-883-5076x75050,Miami,Electric,Sports,Silver,9807.54,2023-11-21,2025-10-11 18:18:35.865299
1273,xwilliams,josephglover@example.org,523.859.4006x596,Denver,Hybrid,Sports,Bronze,3861.74,2025-05-30,2025-10-17 06:24:49.491568
1274,slewis,dhubbard@example.net,3022913038,Denver,Electric,Truck,Bronze,6819.55,2023-03-03,2025-10-27 20:04:08.339134
1275,abbottwendy,rodriguezwendy@example.org,+1-970-327-2746,Chicago,Gas,Sedan,Platinum,6975.74,2023-11-09,2025-10-07 16:41:19.482388
1276,smithmarco,nicholskevin@example.org,829.338.3870,New York,Electric,Truck,Bronze,8480.31,2025-06-23,2025-10-04 04:02:35.180518
1277,cody40,john31@example.com,+1-460-711-3066x6173,Denver,Electric,Sports,Silver,2393.61,2023-10-04,2025-10-25 17:25:38.169602
1278,teresa30,wdavis@example.com,601-837-3740x42836,Dallas,Gas,Sedan,Silver,5736.3,2024-09-08,2025-10-28 16:13:31.812703
1279,eadams,vrobertson@example.net,693.382.1793,Seattle,Hybrid,SUV,Bronze,68.93,2024-05-21,2025-10-06 06:54:29.905511
1280,whill,qking@example.org,812-622-7024x8038,Dallas,Diesel,Truck,Bronze,4096.71,2025-05-24,2025-10-24 04:01:26.911391
1281,ashley27,mary13@example.org,627.839.8253,Denver,Gas,Sports,Bronze,3280.97,2025-03-03,2025-10-23 20:47:43.467238
1282,deborahwilkerson,iperez@example.net,(493)369-3340x8318,Atlanta,Electric,Sports,Silver,8468.1,2024-07-30,2025-10-06 09:21:33.431423
1283,murrayandrew,morantammy@example.com,607.560.2218,Denver,Electric,Sedan,Bronze,3203.72,2023-09-14,2025-10-25 08:45:14.492451
1284,william82,dbrown@example.org,418.423.3920x2077,Atlanta,Hybrid,Truck,Silver,6089.88,2024-07-17,2025-10-06 06:28:59.178439
1285,karlpatterson,clarkejonathan@example.net,(714)603-1054,Phoenix,Gas,SUV,Bronze,8172.99,2023-12-08,2025-10-19 00:40:25.250931
1286,bparsons,kimberly97@example.net,(581)765-2716x0457,Dallas,Electric,Sedan,Silver,3589.49,2024-07-21,2025-10-26 04:48:18.809571
1287,ucarpenter,hernandezsherry@example.com,672.309.9644,Phoenix,Diesel,Sedan,Gold,9399.36,2025-05-17,2025-10-15 05:10:59.295979
1288,theresastone,qerickson@example.org,(891)702-9970,Dallas,Electric,Truck,Silver,6491.92,2025-04-28,2025-10-05 18:18:24.384183
1289,curtis43,millsmary@example.org,(351)950-6542,Boston,Electric,SUV,Silver,1669.77,2023-09-14,2025-10-30 03:21:22.836772
1290,kristiemccoy,maysangela@example.com,+1-279-236-0670x4552,Denver,Gas,Sports,Gold,1253.77,2022-11-18,2025-10-02 09:38:10.937646
1291,andrew46,murraydiana@example.org,461-682-9215x5206,Los Angeles,Hybrid,Sports,Gold,7776.16,2024-06-20,2025-10-20 09:09:03.466992
1292,samanthamcclain,danielhernandez@example.org,+1-414-487-4883,Seattle,Electric,Truck,Silver,2812.06,2024-01-28,2025-10-30 17:27:26.852057
1293,sophiabaird,brian49@example.com,(727)827-7482x86812,Atlanta,Diesel,Truck,Silver,7285.81,2024-07-23,2025-10-31 02:38:35.902439
1294,byoung,fpennington@example.net,7085187872,New York,Electric,SUV,Bronze,3030.87,2023-07-02,2025-10-27 18:20:12.716640
1295,pgarcia,stephanie00@example.net,001-938-527-4963x2476,Phoenix,Hybrid,Sedan,Bronze,61.25,2023-12-18,2025-10-17 13:42:29.157792
1296,claudia68,freemanlisa@example.com,(310)337-7404,Los Angeles,Diesel,SUV,Gold,5597.98,2024-04-02,2025-10-12 09:48:14.275802
1297,michael65,aaron66@example.net,+1-273-830-1180,Phoenix,Gas,Sports,Silver,651.04,2025-09-28,2025-10-05 22:47:46.629149
1298,dominguezleah,sphillips@example.net,879-655-9542x7955,Phoenix,Hybrid,Sports,Silver,6810.17,2023-03-19,2025-10-05 04:49:10.050879
1299,hernandezvincent,psexton@example.net,308.781.5714,Atlanta,Hybrid,Sports,Silver,6219.27,2025-08-25,2025-10-01 20:22:50.385873
1300,james54,reyescarolyn@example.net,001-702-359-4540x675,New York,Gas,Sports,Silver,9350.83,2025-03-15,2025-10-07 08:19:44.537071
1301,dawn64,kaitlinmurray@example.com,(914)253-7258,Atlanta,Electric,Sedan,Gold,5810.44,2023-12-26,2025-10-28 19:33:55.780665
1302,mccallmorgan,tduncan@example.org,510-914-9794x812,Atlanta,Hybrid,SUV,Gold,2920.62,2025-03-18,2025-10-31 00:26:11.168563
1303,velasquezandrea,rebeccarubio@example.org,280-312-5178x2370,Chicago,Gas,Truck,Bronze,328.35,2025-05-07,2025-10-30 21:44:31.436161
1304,mcneilrussell,wisejennifer@example.com,+1-960-803-9133,Boston,Diesel,Sedan,Silver,8434.46,2023-10-12,2025-10-10 05:49:03.774697
1305,danielle04,daniel58@example.com,+1-577-487-4606,Boston,Hybrid,SUV,Silver,6131.2,2024-08-09,2025-10-23 19:05:31.873142
1306,cynthiarasmussen,carlos57@example.org,(932)512-0753,Miami,Electric,SUV,Gold,692.66,2023-03-14,2025-10-20 14:16:36.081074
1307,susan13,charles27@example.net,962-320-0931x040,Dallas,Gas,SUV,Bronze,2848.77,2024-04-29,2025-10-11 04:06:46.045744
1308,tammycantu,robert20@example.org,8049954439,Los Angeles,Hybrid,Truck,Bronze,5069.4,2024-09-07,2025-10-20 11:42:18.007300
1309,morganmaria,pittmanlinda@example.net,8625042469,Chicago,Electric,Truck,Gold,5253.37,2024-07-17,2025-10-20 15:05:42.146589
1310,james11,denise77@example.com,8506877600,New York,Gas,Sports,Bronze,6025.29,2025-09-02,2025-10-02 14:38:03.067489
1311,katherine59,sandra31@example.org,430.935.8736x298,Denver,Hybrid,SUV,Silver,2490.76,2023-04-20,2025-10-13 18:10:03.429651
1312,crystal51,jensenamber@example.com,(387)714-3844,Atlanta,Electric,SUV,Silver,9768.09,2024-04-27,2025-10-10 23:57:44.843459
1313,rcarson,ssweeney@example.com,001-868-433-8128x179,Miami,Diesel,Sedan,Bronze,2773.83,2024-02-04,2025-10-28 19:01:30.989178
1314,christina55,orollins@example.net,001-416-580-0014x782,Miami,Diesel,SUV,Gold,9491.75,2023-02-28,2025-10-19 10:22:24.380966
1315,pwade,umartinez@example.org,001-844-227-6478x52166,Chicago,Diesel,Sports,Platinum,617.44,2025-09-25,2025-10-27 08:38:12.927578
1316,fjenkins,morgansingleton@example.com,881-668-0078x950,Miami,Gas,Sports,Silver,7858.0,2025-02-26,2025-10-19 01:49:29.501745
1317,jodiwilson,eric07@example.org,252.767.0927,Los Angeles,Diesel,Truck,Silver,5750.01,2025-04-23,2025-10-18 15:40:43.034936
1318,cindy71,wilsonmadeline@example.net,001-661-895-1246,Denver,Hybrid,SUV,Gold,5700.36,2023-02-14,2025-10-05 19:52:41.792415
1319,nicholascarter,elizabethgomez@example.org,611-853-4839,Denver,Hybrid,Truck,Bronze,3820.67,2023-01-03,2025-10-30 05:48:55.576968
1320,hawkinsmary,iwashington@example.com,001-848-628-1069x155,Seattle,Electric,Truck,Bronze,4635.96,2024-12-01,2025-10-13 09:43:37.869171
1321,leslie56,mary92@example.net,8286885550,New York,Electric,Sedan,Gold,653.78,2025-09-14,2025-10-04 17:51:14.839981
1322,edwardnewman,schwartzallison@example.org,769-773-1456,Denver,Hybrid,Truck,Silver,4693.44,2023-11-09,2025-10-01 23:36:45.698793
1323,jaime36,dhouston@example.net,001-893-700-6172x40020,Phoenix,Gas,Sedan,Bronze,1537.93,2025-01-12,2025-10-20 09:02:41.461266
1324,emcdonald,beverlyharris@example.net,286.298.9086x990,Atlanta,Hybrid,Truck,Gold,9275.81,2023-01-22,2025-10-27 23:00:10.302100
1325,mary78,colemandavid@example.org,632.417.2953x645,Atlanta,Gas,Sports,Bronze,5901.15,2025-02-28,2025-10-18 23:03:52.705211
1326,allisonsmith,matthewlee@example.org,+1-487-796-1456x040,Seattle,Hybrid,Sports,Silver,5905.05,2025-08-24,2025-10-26 21:18:21.070798
1327,jacqueline51,amandafischer@example.org,001-311-398-9831x875,Los Angeles,Electric,SUV,Platinum,2080.48,2024-03-12,2025-10-29 14:09:22.318942
1328,angie32,trice@example.net,464-205-8799x1842,Seattle,Diesel,Sedan,Gold,339.87,2023-11-10,2025-10-23 08:08:38.897975
1329,khoward,jeanettenguyen@example.com,(504)852-1694,Boston,Hybrid,Truck,Bronze,8675.18,2023-01-15,2025-10-23 00:07:16.938596
1330,catherine79,robertbarry@example.com,3846857594,Miami,Hybrid,Truck,Bronze,5113.39,2025-10-01,2025-10-11 21:20:32.167971
1331,cmclaughlin,rebecca85@example.net,001-612-486-2203x55500,Miami,Gas,Truck,Silver,8773.82,2025-07-24,2025-10-05 16:15:58.831457
1332,pramirez,stephaniesosa@example.com,541.658.1196x01885,Denver,Electric,SUV,Platinum,9346.94,2024-06-05,2025-10-23 15:28:41.376947
1333,sarahmclaughlin,turnerjerome@example.net,+1-885-452-2943,New York,Gas,Truck,Gold,4024.66,2024-02-04,2025-10-12 01:55:50.836093
1334,lori43,kathleen57@example.org,697-624-6315,Dallas,Gas,Truck,Silver,7612.77,2022-11-02,2025-10-19 15:59:26.411856
1335,parkertimothy,brandihampton@example.com,+1-420-344-4237x506,Miami,Hybrid,Sedan,Bronze,5658.93,2024-02-12,2025-10-04 11:55:33.376593
1336,zwells,aalvarez@example.net,(393)742-2357,Boston,Gas,Sports,Bronze,1122.67,2025-06-09,2025-10-11 19:50:27.951854
1337,rebeccaporter,tracybryan@example.org,889-628-8741x58238,Los Angeles,Electric,Sedan,Silver,7773.54,2025-08-08,2025-10-20 00:21:38.869908
1338,kara98,tdavis@example.com,578-637-1446,Boston,Diesel,Sedan,Gold,3548.24,2024-07-05,2025-10-01 08:12:28.287334
1339,amy37,aguirreryan@example.org,4023954745,Boston,Electric,Truck,Bronze,8792.03,2025-05-01,2025-10-22 04:05:23.501803
1340,gallagherbrandon,lmontgomery@example.net,(898)855-8697,Dallas,Hybrid,Sports,Bronze,5675.34,2025-08-25,2025-10-29 03:23:51.487585
1341,sharon30,elizabethcochran@example.org,325-640-9421,Chicago,Hybrid,Sports,Gold,1183.87,2025-01-03,2025-10-17 23:18:24.544943
1342,stevenphillips,ortizjose@example.com,(457)755-2709,Los Angeles,Gas,Truck,Bronze,8226.32,2023-03-22,2025-10-03 08:08:07.340735
1343,levinerobin,cwilliams@example.com,261-491-0983,Miami,Electric,Sedan,Platinum,6345.36,2024-10-03,2025-10-03 03:22:55.729524
1344,phillip63,upena@example.org,970-693-2640x9006,Denver,Gas,Sports,Bronze,3821.71,2024-02-06,2025-10-08 23:36:35.250301
1345,debra15,kevin92@example.net,+1-752-492-8309x86242,Boston,Hybrid,Sports,Bronze,7382.93,2023-11-12,2025-10-07 00:50:06.901866
1346,allison75,nancy36@example.org,728.887.7176x60472,Chicago,Diesel,Sedan,Silver,5618.91,2024-08-16,2025-10-23 09:50:02.393671
1347,kellysarah,hzimmerman@example.org,764.835.1633x777,Miami,Electric,SUV,Silver,733.1,2024-11-12,2025-10-10 19:39:01.822408
1348,paul12,farrelljeffrey@example.org,411.826.2380x09187,New York,Hybrid,Sedan,Silver,8609.4,2024-01-04,2025-10-24 21:30:06.896164
1349,edwardlin,justinstewart@example.org,556-599-3650,Seattle,Diesel,Sports,Bronze,8094.96,2024-07-16,2025-10-18 02:16:01.612544
1350,cunninghamkristin,sprice@example.com,278-541-6322,Miami,Diesel,Sedan,Bronze,6036.78,2024-04-30,2025-10-23 00:39:42.797839
1351,umartin,qorozco@example.net,+1-533-989-2093x70902,Los Angeles,Hybrid,SUV,Gold,368.45,2025-04-03,2025-10-29 20:50:57.805045
1352,rgibson,dustinwalker@example.com,+1-678-296-7356x7458,New York,Hybrid,Sedan,Bronze,1970.58,2025-06-01,2025-10-12 07:04:36.313766
1353,johnsoncrystal,tiffanybrooks@example.org,001-642-635-6080x8979,New York,Diesel,SUV,Bronze,3643.45,2023-08-27,2025-10-13 15:25:25.641477
1354,scott50,zcarrillo@example.org,330-204-8281,Los Angeles,Diesel,SUV,Gold,4997.9,2024-11-30,2025-10-21 00:08:41.473373
1355,rojasstacy,kleingregory@example.com,001-293-679-1340x140,Miami,Gas,Truck,Silver,9889.59,2024-05-04,2025-10-09 16:13:42.164305
1356,rebeccalewis,ryan66@example.com,781-922-5881,Atlanta,Hybrid,SUV,Bronze,2585.91,2024-07-17,2025-10-13 01:41:13.270333
